"UMAP_1","UMAP_2","subtype","group"
-2.35108294155316,-0.387069897710242,"Homeostatic","CN"
-2.34712662365155,0.861653042973123,"Homeostatic","CN"
-4.05266298916059,-1.8543532658209,"Homeostatic","CN"
2.75002322528643,2.38513915056094,"DAM","CN"
2.103272298315,0.675939181835495,"DAM","CN"
-0.0897375252457152,-5.89429052358762,"DAM","CN"
1.3367301020412,-0.183025138436713,"DAM","CN"
4.5816715750484,2.74813882821902,"DAM","CN"
-1.57997944023328,-1.36851246839658,"Homeostatic","CN"
-2.14390506412702,-2.17408807760374,"Homeostatic","CN"
-0.793739458581973,-3.1970423031439,"DAM","CN"
3.30994973514361,-3.08500202184812,"DAM","CN"
-1.54977812435346,-0.482102470456519,"Homeostatic","CN"
-1.86863042976575,-3.67105968481199,"DAM","CN"
1.23800931308551,-4.31334980016843,"DAM","CN"
-1.20335080291944,6.01897279733523,"DAM","CN"
-3.27973236705976,-1.92129214292661,"Homeostatic","CN"
-1.13022174503522,3.16458193773135,"DAM","CN"
3.33100042674823,-2.85358603483335,"DAM","CN"
-0.838532349130679,11.5669678878198,"DAM","CN"
2.369385579565,-4.92381198888914,"DAM","CN"
-1.73847391273694,-1.08763797765867,"Homeostatic","CN"
-2.70464934971051,0.697089726121269,"Homeostatic","CN"
-0.0638907682509909,0.99610496872767,"DAM","CN"
-1.02429129745679,-5.36641414648191,"DAM","CN"
-3.11947812702375,1.32118712180956,"Homeostatic","CN"
0.949925521352719,-0.628828601895728,"DAM","CN"
-1.53128900196271,4.144272012652,"DAM","CN"
-3.63484062816815,2.1801070403467,"Homeostatic","CN"
-1.80182983543592,0.0968455504785399,"Homeostatic","CN"
0.317564675548505,-0.28987457042829,"DAM","CN"
3.1574452910213,3.40576092714175,"DAM","CN"
-3.44296445514875,0.852652652205072,"Homeostatic","CN"
-0.42077704336362,-1.48696716314451,"Homeostatic","CN"
1.656131008604,-5.18282897955076,"DAM","CN"
5.21885953281207,2.97920743936404,"DAM","CN"
3.17557368610186,2.49769143575533,"DAM","CN"
2.14561448428912,0.821735693157754,"DAM","CN"
-2.23448958065229,5.29403488153323,"DAM","CN"
1.89687667224688,-4.47421844488279,"DAM","CN"
-0.331523856184054,-1.24114306455747,"Homeostatic","CN"
-2.05896200802045,2.73186056131228,"DAM","CN"
-2.75969161655622,4.49136297220095,"DAM","CN"
