receiver_context,ligand_clean,ligand,n_lr_edges,max_delta_AD_vs_CN,mean_delta_AD_vs_CN,source_families,target_families,source_cellstates,target_cellstates,receptor_examples,lr_pair_examples,receptor_supported_by_nichenet
Cerebrovascular cells,COL11A1,COL11A1,54,0.74106667955484,0.2612101000715754,Astrocyte;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA1_ITGB1;ITGA10_ITGB1;ITGA11_ITGB1;ITGA2_ITGB1,COL11A1 - ITGA1/ITGB1;COL11A1 - ITGA10/ITGB1;COL11A1 - ITGA11/ITGB1;COL11A1 - ITGA2/ITGB1,TRUE
Cerebrovascular cells,APP,APP,39,0.737682553067306,0.1295299137976121,Vascular,Vascular,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,APLP2;CD74;LRP1;LRP10;LRP6,APP - APLP2;APP - CD74;APP - LRP1;APP - LRP10;APP - LRP6,TRUE
Cerebrovascular cells,LTBP3,LTBP3,12,0.7358847214025799,0.24810188898443317,Astrocyte;Vascular,Vascular,Astro_Intermediate;Astro_Reactive;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGB5,LTBP3 - ITGB5,TRUE
Cerebrovascular cells,COL12A1,COL12A1,20,0.7306660341358402,0.41780863618598535,Vascular,Vascular,Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA1_ITGB1;ITGA10_ITGB1;ITGA11_ITGB1;ITGA2_ITGB1,COL12A1 - ITGA1/ITGB1;COL12A1 - ITGA10/ITGB1;COL12A1 - ITGA11/ITGB1;COL12A1 - ITGA2/ITGB1,TRUE
Cerebrovascular cells,C1QB,C1QB,5,0.7266538484804499,0.369540036356026,Microglia,Vascular,Micro_DAM,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,C1QBP;LRP1,C1QB - C1QBP;C1QB - LRP1,TRUE
Cerebrovascular cells,HMGB1,HMGB1,13,0.715672756328048,0.22175694217860706,Astrocyte;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,HAVCR2;THBD,HMGB1 - HAVCR2;HMGB1 - THBD,TRUE
Cerebrovascular cells,CXCL10,CXCL10,2,0.713512302631069,0.412438719552481,Vascular,Vascular,CapEC_ActHigh,Cerebrovascular_Pericyte;Cerebrovascular_Venous,SDC4,CXCL10 - SDC4,TRUE
Cerebrovascular cells,TNFSF10,TNFSF10,56,0.707989708831824,0.2674125260938032,Microglia;Vascular,Vascular,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Micro_DAM,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,RIPK1;TNFRSF10A;TNFRSF10B;TNFRSF10D,TNFSF10 - RIPK1;TNFSF10 - TNFRSF10A;TNFSF10 - TNFRSF10B;TNFSF10 - TNFRSF10D,TRUE
Cerebrovascular cells,ST6GAL1,ST6GAL1,32,0.70708688358824,0.3771459284084097,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,EGFR,ST6GAL1 - EGFR,TRUE
Cerebrovascular cells,HBEGF,HBEGF,11,0.699814599543108,0.3472494854031353,Vascular,Vascular,CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CD9;EGFR_ERBB2,HBEGF - CD9;HBEGF - EGFR/ERBB2,TRUE
Cerebrovascular cells,PAM,PAM,1,0.6885919560976501,0.6885919560976501,Vascular,Vascular,Cerebrovascular_Pericyte,Cerebrovascular_Venous,FAP,PAM - FAP,TRUE
Cerebrovascular cells,THBS2,THBS2,8,0.686584040961449,0.43669834232381133,Vascular,Vascular,Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CD47;ITGA3_ITGB1;ITGA6;NOTCH4,THBS2 - CD47;THBS2 - ITGA3/ITGB1;THBS2 - ITGA6;THBS2 - NOTCH4,TRUE
Cerebrovascular cells,SEMA6A,SEMA6A,12,0.68328970951351,0.33075541028735467,Astrocyte;Vascular,Vascular,Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,PLXNA2,SEMA6A - PLXNA2,TRUE
Cerebrovascular cells,JAG2,JAG2,13,0.679624759991796,0.3681698788468719,Vascular,Vascular,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,NOTCH1;NOTCH2;NOTCH4,JAG2 - NOTCH1;JAG2 - NOTCH2;JAG2 - NOTCH4,TRUE
Cerebrovascular cells,HSPG2,HSPG2,29,0.67581289676703,0.21188170869124393,Vascular,Vascular,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,DAG1;FGFR1;ITGA2;ITGB1;LRP1,HSPG2 - DAG1;HSPG2 - FGFR1;HSPG2 - ITGA2;HSPG2 - ITGB1;HSPG2 - LRP1,TRUE
Cerebrovascular cells,BMP2,BMP2,19,0.675236864492511,0.2997965714886456,Vascular,Vascular,Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ACTR2;ACVR1;ACVR2A_BMPR1A;ACVR2B_BMPR1A;BMPR1A_BMPR2,BMP2 - ACTR2;BMP2 - ACVR1;BMP2 - ACVR2A/BMPR1A;BMP2 - ACVR2B/BMPR1A;BMP2 - BMPR1A/BMPR2,TRUE
Cerebrovascular cells,CNTN1,CNTN1,7,0.6751661807428202,0.2570405610094915,Astrocyte,Vascular,Astro_Homeostatic;Astro_Intermediate,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,NOTCH1;NOTCH2,CNTN1 - NOTCH1;CNTN1 - NOTCH2,TRUE
Cerebrovascular cells,IGSF11,IGSF11,3,0.66506963517477,0.43990717191456674,Astrocyte,Vascular,Astro_Homeostatic;Astro_Intermediate,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,VSIR,IGSF11 - VSIR,TRUE
Cerebrovascular cells,TNXB,TNXB,7,0.6641171694602999,0.38279995686174684,Vascular,Vascular,CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA8_ITGB1;ITGA9_ITGB1,TNXB - ITGA8/ITGB1;TNXB - ITGA9/ITGB1,TRUE
Cerebrovascular cells,COL28A1,COL28A1,25,0.65965983656154,0.22293173917585113,Astrocyte,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA1_ITGB1;ITGA10_ITGB1;ITGA11_ITGB1;ITGA2_ITGB1,COL28A1 - ITGA1/ITGB1;COL28A1 - ITGA10/ITGB1;COL28A1 - ITGA11/ITGB1;COL28A1 - ITGA2/ITGB1,TRUE
Cerebrovascular cells,COL26A1,COL26A1,33,0.658095775937471,0.25172880791062,Vascular,Vascular,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA1_ITGB1;ITGA10_ITGB1;ITGA11_ITGB1;ITGA2_ITGB1,COL26A1 - ITGA1/ITGB1;COL26A1 - ITGA10/ITGB1;COL26A1 - ITGA11/ITGB1;COL26A1 - ITGA2/ITGB1,TRUE
Cerebrovascular cells,CX3CL1,CX3CL1,14,0.649983480122617,0.20480248039329335,Astrocyte;Vascular,Vascular,Astro_Intermediate;Astro_Reactive;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGAV,CX3CL1 - ITGAV,TRUE
Cerebrovascular cells,PLTP,PLTP,24,0.647832581656658,0.2767761606116895,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ABCA1,PLTP - ABCA1,TRUE
Cerebrovascular cells,GNAS,GNAS,25,0.638156628874673,0.1789646049614546,Microglia;Vascular,Vascular,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ADCY1;ADCY7;ADCY9;VIPR1,GNAS - ADCY1;GNAS - ADCY7;GNAS - ADCY9;GNAS - VIPR1,TRUE
Cerebrovascular cells,F8,F8,7,0.631041589793839,0.2225029489252297,Astrocyte;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActMid,CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,LDLR;LRP1,F8 - LDLR;F8 - LRP1,TRUE
Cerebrovascular cells,MELTF,MELTF,3,0.6275199517472401,0.3574536876474567,Vascular,Vascular,Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,TFRC,MELTF - TFRC,TRUE
Cerebrovascular cells,PROS1,PROS1,27,0.62379616140333,0.2412157154394481,Astrocyte;Microglia;Vascular,Vascular,Astro_Reactive;CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,AXL;MERTK,PROS1 - AXL;PROS1 - MERTK,TRUE
Cerebrovascular cells,VCAN,VCAN,22,0.620165005705066,0.23626553223340202,Astrocyte;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CD44;EGFR;ITGB1,VCAN - CD44;VCAN - EGFR;VCAN - ITGB1,TRUE
Cerebrovascular cells,SEMA4B,SEMA4B,6,0.618963950919882,0.3512611662932785,Astrocyte,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CapEC_ActLow;CapEC_ActMid,DCBLD2,SEMA4B - DCBLD2,TRUE
Cerebrovascular cells,HLA-A,HLA-A,19,0.6164309666926,0.2160271956761048,Microglia;Vascular,Vascular,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,APLP2;ERBB2,HLA-A - APLP2;HLA-A - ERBB2,TRUE
Cerebrovascular cells,LRIG2,LRIG2,25,0.61599514948177,0.23304969667811068,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Reactive;CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,EGFR,LRIG2 - EGFR,TRUE
Cerebrovascular cells,SELPLG,SELPLG,5,0.6121493832200602,0.306656996223442,Microglia,Vascular,Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,ESAM,SELPLG - ESAM,FALSE
Cerebrovascular cells,SEMA3E,SEMA3E,18,0.611488995485126,0.273641057319829,Vascular,Vascular,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,NRP1;NRP2,SEMA3E - NRP1;SEMA3E - NRP2,TRUE
Cerebrovascular cells,DLL4,DLL4,22,0.6093476527194389,0.2303517541934391,Vascular,Vascular,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,NOTCH1;NOTCH2;NOTCH4,DLL4 - NOTCH1;DLL4 - NOTCH2;DLL4 - NOTCH4,TRUE
Cerebrovascular cells,TF,TF,19,0.6013136674325159,0.305790842528095,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid,TFRC,TF - TFRC,TRUE
Cerebrovascular cells,PSAP,PSAP,9,0.600709821598143,0.2869019376729936,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Cerebrovascular_Pericyte;Cerebrovascular_Venous,AR;LRP1,PSAP - AR;PSAP - LRP1,TRUE
Cerebrovascular cells,CXCL12,CXCL12,27,0.5993226975272381,0.25754341817876863,Microglia;Vascular,Vascular,Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ACKR3;CD4;ITGA5;ITGAV;ITGB1,CXCL12 - ACKR3;CXCL12 - CD4;CXCL12 - ITGA5;CXCL12 - ITGAV;CXCL12 - ITGB1,TRUE
Cerebrovascular cells,BMP5,BMP5,17,0.597425838229382,0.3193995856425771,Vascular,Vascular,Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ACVR1_ACVR2A;ACVR1_ACVR2B;ACVR1_BMPR2;ACVR2A_BMPR1B;ACVR2B_BMPR1B,BMP5 - ACVR1/ACVR2A;BMP5 - ACVR1/ACVR2B;BMP5 - ACVR1/BMPR2;BMP5 - ACVR2A/BMPR1B;BMP5 - ACVR2B/BMPR1B,TRUE
Cerebrovascular cells,SEMA4A,SEMA4A,5,0.595333836112131,0.23911699673260858,Astrocyte,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CapEC_ActHigh;Cerebrovascular_Pericyte,NRP1_PLXNA2;NRP1_PLXNA3;PLXND1,SEMA4A - NRP1/PLXNA2;SEMA4A - NRP1/PLXNA3;SEMA4A - PLXND1,TRUE
Cerebrovascular cells,COL7A1,COL7A1,20,0.593992357446139,0.3113488091642438,Vascular,Vascular,Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA1_ITGB1;ITGA10_ITGB1;ITGA11_ITGB1;ITGA2_ITGB1,COL7A1 - ITGA1/ITGB1;COL7A1 - ITGA10/ITGB1;COL7A1 - ITGA11/ITGB1;COL7A1 - ITGA2/ITGB1,TRUE
Cerebrovascular cells,PSEN1,PSEN1,28,0.5909463463328302,0.10380098644064656,Astrocyte;Microglia;Vascular,Vascular,Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,NOTCH1;NOTCH2;NOTCH3;NOTCH4,PSEN1 - NOTCH1;PSEN1 - NOTCH2;PSEN1 - NOTCH3;PSEN1 - NOTCH4,TRUE
Cerebrovascular cells,JAM2,JAM2,53,0.586836872446,0.26638582159463603,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA3_ITGB1;ITGA4_ITGB1;ITGAV_ITGB1,JAM2 - ITGA3/ITGB1;JAM2 - ITGA4/ITGB1;JAM2 - ITGAV/ITGB1,TRUE
Cerebrovascular cells,CXCL11,CXCL11,2,0.582813398512077,0.31190834860805206,Vascular,Vascular,CapEC_ActHigh,CapEC_ActHigh;Cerebrovascular_Pericyte,ACKR3,CXCL11 - ACKR3,TRUE
Cerebrovascular cells,COL19A1,COL19A1,70,0.5496438647877139,0.16189680204588364,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA1_ITGB1;ITGA10_ITGB1;ITGA11_ITGB1;ITGA2_ITGB1,COL19A1 - ITGA1/ITGB1;COL19A1 - ITGA10/ITGB1;COL19A1 - ITGA11/ITGB1;COL19A1 - ITGA2/ITGB1,TRUE
Cerebrovascular cells,VCAM1,VCAM1,5,0.548034920366816,0.2591668081722968,Vascular,Vascular,CapEC_ActHigh;Cerebrovascular_Pericyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA4_ITGB1;ITGA9_ITGB1,VCAM1 - ITGA4/ITGB1;VCAM1 - ITGA9/ITGB1,TRUE
Cerebrovascular cells,COL13A1,COL13A1,13,0.541561570235218,0.301290991213226,Vascular,Vascular,Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA1_ITGB1;ITGA10_ITGB1;ITGA11_ITGB1;ITGA2_ITGB1,COL13A1 - ITGA1/ITGB1;COL13A1 - ITGA10/ITGB1;COL13A1 - ITGA11/ITGB1;COL13A1 - ITGA2/ITGB1,TRUE
Cerebrovascular cells,WNT6,WNT6,31,0.5389783322780161,0.35127127387290386,Vascular,Vascular,Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,FZD1_LRP5;FZD1_LRP6;FZD10_LRP5;FZD10_LRP6;FZD3_LRP5,WNT6 - FZD1/LRP5;WNT6 - FZD1/LRP6;WNT6 - FZD10/LRP5;WNT6 - FZD10/LRP6;WNT6 - FZD3/LRP5,TRUE
Cerebrovascular cells,LUM,LUM,9,0.5346493749630299,0.3295589290091343,Vascular,Vascular,Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGB1,LUM - ITGB1,TRUE
Cerebrovascular cells,LGALS1,LGALS1,15,0.5310699799375698,0.20048215154830723,Astrocyte;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGB1;PTPRC,LGALS1 - ITGB1;LGALS1 - PTPRC,TRUE
Cerebrovascular cells,SLIT2,SLIT2,3,0.5281896803173269,0.4050789063657673,Vascular,Vascular,Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow,ROBO4,SLIT2 - ROBO4,TRUE
Cerebrovascular cells,CALM3,CALM3,53,0.5208761648423299,0.15093195511587731,Astrocyte;Microglia;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CACNA1C;EGFR;INSR;MYLK,CALM3 - CACNA1C;CALM3 - EGFR;CALM3 - INSR;CALM3 - MYLK,TRUE
Cerebrovascular cells,CSF3,CSF3,1,0.4770581186588201,0.4770581186588201,Vascular,Vascular,CapEC_ActHigh,Cerebrovascular_Pericyte,CSF1R,CSF3 - CSF1R,TRUE
Cerebrovascular cells,EFNB1,EFNB1,16,0.464884548196336,0.2262316008247559,Vascular,Vascular,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,EPHA4;EPHB4,EFNB1 - EPHA4;EFNB1 - EPHB4,TRUE
Cerebrovascular cells,JAM3,JAM3,11,0.4604392234591519,0.1403187357601721,Astrocyte;Vascular,Vascular,Astro_Homeostatic;Astro_Intermediate;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,ITGB1,JAM3 - ITGB1,TRUE
Cerebrovascular cells,RPS19,RPS19,1,0.448113346698071,0.448113346698071,Vascular,Vascular,Cerebrovascular_Pericyte,Cerebrovascular_Pericyte,C5AR1,RPS19 - C5AR1,TRUE
Cerebrovascular cells,NDP,NDP,4,0.4440689689363031,0.22291976810211653,Astrocyte,Vascular,Astro_Homeostatic;Astro_Intermediate,CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,FZD4,NDP - FZD4,TRUE
Cerebrovascular cells,CD38,CD38,5,0.4399978289548821,0.3297610864940364,Astrocyte;Vascular,Vascular,Astro_Intermediate;Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,PECAM1,CD38 - PECAM1,TRUE
Cerebrovascular cells,COL8A1,COL8A1,12,0.4386567793513989,0.28950340256100376,Vascular,Vascular,Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA1_ITGB1;ITGA10_ITGB1;ITGA11_ITGB1;ITGA2_ITGB1,COL8A1 - ITGA1/ITGB1;COL8A1 - ITGA10/ITGB1;COL8A1 - ITGA11/ITGB1;COL8A1 - ITGA2/ITGB1,TRUE
Cerebrovascular cells,RARRES2,RARRES2,2,0.437110523886941,0.4335557320552365,Vascular,Vascular,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Cerebrovascular_Venous,CMKLR1,RARRES2 - CMKLR1,TRUE
Cerebrovascular cells,SCUBE2,SCUBE2,4,0.418979398980591,0.2075896429895285,Vascular,Vascular,Cerebrovascular_Pericyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,KDR,SCUBE2 - KDR,TRUE
Cerebrovascular cells,DCN,DCN,23,0.41551377404117007,0.13755235825008155,Vascular,Vascular,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,EGFR;ERBB4,DCN - EGFR;DCN - ERBB4,TRUE
Cerebrovascular cells,HLA-DRB1,HLA-DRB1,3,0.401567573653132,0.23176369393321872,Microglia;Vascular,Vascular,CapEC_ActHigh;Micro_DAM,Cerebrovascular_Pericyte;Cerebrovascular_Venous,CD4,HLA-DRB1 - CD4,FALSE
Cerebrovascular cells,F13A1,F13A1,6,0.3928647282000099,0.2556888874944717,Microglia;Vascular,Vascular,Cerebrovascular_Venous;Micro_DAM,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGB1,F13A1 - ITGB1,TRUE
Cerebrovascular cells,COL15A1,COL15A1,10,0.3874460985477697,0.17070827051467985,Vascular,Vascular,Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,ITGA1_ITGB1;ITGA10_ITGB1;ITGA11_ITGB1;ITGA2_ITGB1,COL15A1 - ITGA1/ITGB1;COL15A1 - ITGA10/ITGB1;COL15A1 - ITGA11/ITGB1;COL15A1 - ITGA2/ITGB1,TRUE
Cerebrovascular cells,COL4A6,COL4A6,15,0.376215366859483,0.1661041044801403,Astrocyte;Vascular,Vascular,Astro_Reactive;Cerebrovascular_Venous,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CD44;CD93;ITGA2_ITGB1;ITGA3_ITGB1;ITGA9_ITGB1,COL4A6 - CD44;COL4A6 - CD93;COL4A6 - ITGA2/ITGB1;COL4A6 - ITGA3/ITGB1;COL4A6 - ITGA9/ITGB1,TRUE
Cerebrovascular cells,CD55,CD55,4,0.357328413495358,0.1724428504610075,Vascular,Vascular,CapEC_ActLow;CapEC_ActMid,Cerebrovascular_Pericyte;Cerebrovascular_Venous,ADGRE2;ADGRE5,CD55 - ADGRE2;CD55 - ADGRE5,TRUE
Cerebrovascular cells,IGF1,IGF1,2,0.355972268654036,0.335832315880692,Microglia,Vascular,Micro_Homeostatic,Cerebrovascular_Pericyte;Cerebrovascular_Venous,IGF1R,IGF1 - IGF1R,TRUE
Cerebrovascular cells,IL16,IL16,6,0.343721166539698,0.17781038540643782,Microglia;Vascular,Vascular,Cerebrovascular_Venous;Micro_Homeostatic,CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,CD4;CD9,IL16 - CD4;IL16 - CD9,TRUE
